682.323,163.183,807.634,167.057,756.722,149.392,729.347,276.77,688.123,241.521,852.734,194.427,823.384,384.483,676.363,323.824,884.083,445.24,840.969,449.145,0,0,0,0,935,443.261,1011.37,550.989,1119.17,509.941,0,0,684.214,147.345,0,0,752.829,131.692,0,0,0,0,1126.98,511.861,0,0,0,0,0,0,1
682.202,163.101,805.666,167.057,750.83,151.361,744.975,302.213,688.174,243.441,852.756,184.672,831.16,382.509,676.426,325.729,880.149,453.048,839,455.023,0,0,0,0,931.071,447.173,1007.48,541.263,1119.16,511.861,0,0,684.217,147.349,0,0,748.91,131.797,0,0,0,0,1125.05,513.808,0,0,0,0,0,0,1
682.21,165.061,805.694,165.113,748.897,149.368,739.105,278.69,690.142,243.4,854.654,184.689,831.191,386.459,678.349,325.687,874.26,451.108,825.305,456.973,0,0,0,0,929.108,447.188,1007.49,556.929,1117.17,668.602,0,0,682.376,147.402,0,0,748.861,131.81,0,0,0,0,0,0,0,0,0,0,0,0,1
682.259,165.038,807.683,165.05,758.65,143.494,731.273,268.914,0,0,854.722,184.665,835.103,386.487,678.363,323.813,878.191,458.922,833.128,456.974,0,0,0,0,933.056,456.976,0,0,0,0,0,0,682.33,147.475,0,0,758.624,131.695,0,0,0,0,0,0,0,0,0,0,0,0,1
682.267,165.132,805.744,168.982,746.949,151.361,741.042,294.376,684.244,304.197,856.671,180.771,840.951,390.372,672.51,323.826,874.275,451.106,821.376,451.1,0,0,0,0,931.074,453.051,1009.46,554.961,0,0,0,0,682.246,147.401,0,0,758.647,118.091,0,0,0,0,0,0,0,0,0,0,0,0,1
368.811,400.125,374.727,415.789,0,0,0,0,0,0,0,0,0,0,0,0,382.501,466.746,0,0,0,0,0,0,0,0,0,0,0,0,366.918,398.131,370.755,396.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,361.832,896.18,607.998,890.847,896.033,1315.18,979.885,1074.38,100.164,911.969,0,0,0,0,325.236,1708.07,482.474,1734.24,848.969,1577.09,0,0,162.894,1666.18,0,0,0,0,0,0,0,0,482.196,482.564,236.191,550.433,0,0,0,0,0,0,0,0,0,0,0,0,1
682.233,165.155,821.369,167.011,764.572,155.259,754.777,302.198,693.994,243.483,864.461,190.535,839.034,384.534,670.561,323.811,887.996,455.013,856.636,449.141,0,0,0,0,933.044,449.146,0,0,0,0,0,0,682.268,147.441,0,0,745.011,129.738,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.73,415.547,1024.73,421.395,1068.89,656.87,0,0,1239.64,415.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445.73,932.781,440.359,979.711,273.131,990.414,241.531,1262.77,429.965,1273.07,602.577,948.511,665.697,1121.48,681.373,1220.86,451.035,1378.12,351.529,1393.81,346.117,1645.21,0,0,560.866,1367.64,0,0,0,0,398.593,896.002,482.343,875.244,335.794,859.599,519.29,833.329,0,0,0,0,0,0,0,0,0,0,0,0,1
461.398,932.817,440.534,979.723,278.195,995.621,230.949,1242.02,393.247,1283.79,602.835,943.32,671.032,1116.12,692.144,1231.54,466.589,1362.44,356.671,1383.21,346.15,1645.15,0,0,561.102,1356.97,0,0,0,0,404.014,896.007,487.726,875.252,340.985,854.416,524.537,838.63,0,0,0,0,0,0,0,0,0,0,0,0,1
461.339,938.021,440.544,979.758,278.204,1000.87,220.562,1236.64,351.333,1299.48,602.876,943.238,676.062,1142.37,707.601,1215.69,471.96,1357.05,356.683,1378,299.071,1598.04,0,0,571.362,1341.33,0,0,0,0,403.94,896.25,487.652,885.743,346.01,859.28,524.43,843.824,0,0,0,0,0,0,0,0,0,0,0,0,1
456.201,937.83,440.557,979.782,278.005,995.801,220.596,1231.51,330.424,1320.28,602.991,943.297,686.531,1152.66,681.435,1315.16,487.686,1346.59,377.666,1362.21,299.118,1598.05,0,0,602.71,1330.95,0,0,0,0,403.886,896.197,487.613,880.473,341.025,859.536,524.405,843.802,0,0,0,0,0,0,0,0,0,0,0,0,1
451.023,932.663,440.606,969.574,278.174,990.601,231.099,1231.54,309.609,1488.11,602.867,938.018,686.392,1116.35,723.397,1231.48,513.749,1346.56,403.765,1362.23,0,0,0,0,608.168,1325.62,0,0,0,0,398.872,895.957,482.655,869.968,340.964,854.364,524.218,823.021,0,0,0,0,0,0,0,0,0,0,0,0,1
456.168,932.76,440.56,964.28,278.114,990.423,231.112,1221.01,320.005,1315.4,602.947,937.819,686.504,1121.48,728.345,1215.75,508.578,1362.34,398.42,1383.23,309.354,1440.84,314.844,1545.7,608.189,1346.63,0,0,0,0,403.737,895.98,487.612,869.941,335.67,854.315,524.303,822.949,0,0,0,0,0,0,320.045,1650.25,304.326,1650.3,319.991,1545.72,1
466.72,938.147,440.78,979.736,283.469,995.764,236.286,1231.3,320.039,1341.33,608.023,938.271,686.507,1131.95,728.554,1220.91,508.487,1372.91,393.455,1398.96,0,0,0,0,608.217,1357.14,0,0,0,0,414.308,896.342,492.795,890.844,351.145,859.449,529.468,838.479,0,0,0,0,0,0,0,0,0,0,0,0,1
471.966,937.981,445.823,979.807,288.609,995.733,257.126,1226.18,309.682,1330.98,608.272,943.367,686.759,1137.03,733.87,1231.24,508.644,1367.56,398.394,1388.56,403.792,1655.72,0,0,608.252,1357.03,0,0,0,0,424.675,896.266,503.308,880.54,351.506,859.459,529.715,843.697,0,0,0,0,0,0,0,0,0,0,0,0,1
477.284,937.998,461.454,974.619,304.369,990.391,262.492,1220.87,314.633,1346.51,618.524,943.205,691.803,1137.19,734.075,1231.4,508.659,1372.78,393.43,1393.8,398.591,1650.46,0,0,613.374,1357.04,0,0,0,0,435.047,901.2,513.89,880.526,356.588,859.493,550.452,817.802,0,0,0,0,0,0,0,0,0,0,0,0,1
482.474,937.948,471.955,979.792,309.529,995.788,272.655,1210.43,314.939,1336.2,629.066,943.5,692.043,1137.01,738.998,1231.23,524.146,1367.59,409.133,1398.86,424.772,1645.19,0,0,634.247,1351.82,0,0,0,0,435.48,896.355,519.168,885.57,362.034,859.629,555.789,822.818,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.63,412.532,1030.64,415.535,1071.81,648.055,0,0,1257.21,397.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630.922,144.095,718.362,167.561,621.767,172.807,595.647,273.3,523.886,303.286,835.801,166.249,835.812,381.593,727.468,442.905,684.43,444.259,636.124,428.599,0,0,0,0,745.752,456.007,0,0,0,0,621.743,123.213,643.972,123.19,0,0,735.275,98.3853,0,0,0,0,0,0,0,0,0,0,0,0,1
621.803,153.2,713.132,167.556,619.159,181.899,591.75,277.169,518.673,308.581,826.682,159.736,831.886,381.629,724.89,442.922,680.5,448.183,634.82,441.656,0,0,0,0,739.235,457.329,0,0,0,0,611.292,133.624,638.714,129.678,0,0,734.017,102.296,0,0,0,0,0,0,0,0,0,0,0,0,1
621.815,158.431,714.404,151.918,662.21,141.442,0,0,0,0,827.989,155.821,0,0,0,0,683.11,428.597,638.74,403.802,0,0,0,0,724.865,457.306,0,0,0,0,611.292,134.923,642.608,134.946,0,0,730.121,107.526,0,0,0,0,0,0,0,0,0,0,0,0,1
621.794,157.134,717.055,144.075,663.549,134.948,0,0,0,0,831.902,151.904,830.608,380.307,726.167,440.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.062,132.322,642.635,133.632,0,0,730.116,107.501,0,0,0,0,0,0,0,0,0,0,0,0,1
626.966,150.567,707.893,162.338,613.951,185.819,589.124,274.581,518.688,318.921,826.684,147.983,833.205,367.258,724.882,440.329,676.591,414.235,643.959,398.579,0,0,0,0,700.071,449.475,0,0,0,0,613.948,127.113,642.665,128.419,0,0,732.71,102.29,0,0,0,0,0,0,0,0,0,0,0,0,1
13.4927,95.7445,31.8168,171.443,3.74728,170.176,0,0,0,0,102.295,175.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7355,77.4843,26.6722,77.4699,0,0,57.8808,82.7268,0,0,0,0,0,0,0,0,0,0,0,0,1
634.83,137.528,709.226,181.891,620.48,172.76,590.414,265.432,517.404,318.935,808.402,193.671,0,0,0,0,683.1,463.829,636.132,444.257,0,0,0,0,735.31,462.525,0,0,0,0,624.399,117.955,653.081,111.484,0,0,747.058,94.4615,0,0,0,0,0,0,0,0,0,0,0,0,1
14.795,94.4912,30.505,168.867,0,0,0,0,0,0,98.3673,163.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73502,78.826,27.8895,76.2236,0,0,56.65,80.0979,0,0,0,0,0,0,0,0,0,0,0,0,1
13.55,93.1726,30.5078,167.549,0,0,0,0,0,0,97.0841,166.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72715,78.7898,26.6672,77.4602,0,0,57.9418,81.4165,0,0,0,0,0,0,0,0,0,0,0,0,1
13.511,94.46,31.813,171.452,0,0,0,0,0,0,101.017,168.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73603,78.7605,26.6418,77.4319,0,0,56.6317,80.1356,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1169.04,7.77598,1030.61,7.78036,1027.71,271.312,1174.88,453.73,1304.42,29.8985,1327.8,218.287,1348.48,362.6,1133.66,403.727,1036.55,406.663,1074.79,645.095,1004.15,818.724,1233.74,406.624,1183.69,668.667,1045.42,833.37,0,0,0,0,0,0,0,0,1024.79,871.735,1039.47,877.611,0,0,0,0,0,0,0,0,1
1378.09,365.358,1625.14,506.685,1531,465.532,1422.05,645.006,1218.96,627.466,1716.42,533.219,1754.69,936.461,1348.53,898.155,1504.5,995.31,1375.01,959.998,977.781,1007.06,0,0,1592.83,1027.69,0,0,0,0,0,0,1404.47,315.496,0,0,1557.51,318.448,0,0,0,0,0,0,0,0,0,0,0,0,1
1380.94,365.322,1628.11,509.705,1536.89,474.345,1413.26,645.153,1219.07,624.592,1725.25,539.099,1757.61,942.327,1351.5,889.427,1516.27,992.384,0,0,0,0,0,0,1598.68,1033.6,0,0,0,0,0,0,1407.4,315.465,0,0,1563.33,318.455,0,0,0,0,0,0,0,0,0,0,0,0,1
1383.88,362.458,1628.11,512.594,1519.23,486.116,1401.54,798.127,1330.87,874.661,1725.25,533.202,1754.64,951.13,1354.46,889.342,1519.21,1036.52,1395.6,968.828,995.248,1001.22,0,0,1610.44,1045.35,989.475,1007.05,0,0,0,0,1410.38,315.326,0,0,1563.36,318.341,0,0,0,0,0,0,0,0,0,0,0,0,1
1395.62,353.736,1631.07,503.791,1528.06,471.454,1422.08,762.764,1342.58,877.569,1731.12,524.407,1772.33,933.547,1357.35,883.601,1545.72,980.586,1427.98,960.004,995.352,1001.16,0,0,1628.09,1001.19,0,0,0,0,1398.47,312.46,1422.08,303.705,0,0,1569.2,315.405,0,0,0,0,0,0,0,0,0,0,0,0,1
1398.58,344.856,1637.01,503.802,1519.23,474.367,1422,739.265,1348.49,860.035,1745.82,527.336,1766.41,936.455,1360.26,877.569,1513.32,1021.79,0,0,0,0,0,0,1610.43,1048.31,0,0,0,0,0,0,1425.02,294.967,0,0,1575.12,303.612,0,0,0,0,0,0,0,0,0,0,0,0,1
1401.64,341.792,1642.86,492.003,1539.81,453.733,1422.08,753.979,1330.93,862.903,1751.75,518.533,1757.64,927.654,1357.35,877.631,1578.06,898.208,1498.61,880.51,0,0,0,0,0,0,0,0,0,0,0,0,1436.75,292.003,0,0,1589.89,294.931,0,0,0,0,0,0,0,0,0,0,0,0,1
1419.04,327.248,1657.54,480.191,1569.26,436.088,1448.59,621.515,1257.14,618.473,1751.74,506.72,1775.31,927.583,1351.46,874.674,1533.93,1012.98,0,0,0,0,0,0,1625.17,1039.48,0,0,0,0,0,0,1445.52,274.34,0,0,1604.56,286.016,0,0,0,0,0,0,0,0,0,0,0,0,1
1424.97,318.49,1663.46,480.235,1572.22,436.133,1442.68,600.857,1266.08,559.712,1757.62,506.775,1789.97,915.859,1360.25,859.945,1404.44,1004.14,1345.56,954.091,998.151,977.607,0,0,1604.57,1036.51,0,0,0,0,1425.14,277.164,1457.41,271.248,0,0,1619.29,274.235,0,0,0,0,0,0,0,0,0,0,0,0,1
1445.5,309.568,1672.27,459.683,1548.64,430.161,1419.12,583.29,1277.79,503.756,1789.98,491.998,1798.83,910.007,1375.06,836.427,1392.66,1001.2,1324.97,933.497,998.289,977.628,0,0,1404.44,1051.28,0,0,0,0,1448.48,265.423,1475.15,259.481,0,0,1639.96,268.384,0,0,0,0,0,0,0,0,0,0,0,0,1
1448.6,294.857,1672.27,453.797,1545.7,421.368,1383.81,571.455,1257.26,436.007,1787.06,483.248,1798.82,909.984,1386.78,812.803,1375,974.756,1307.34,915.882,995.361,974.812,0,0,1410.32,1042.4,0,0,0,0,1457.41,244.876,1492.78,244.818,0,0,1657.64,262.487,0,0,0,0,0,0,0,0,0,0,0,0,1
1280.81,7.84045,1169.04,6.34175,1027.66,6.3499,1030.62,265.398,1174.85,447.881,1304.46,35.8044,1327.92,221.159,1348.44,362.434,1139.55,406.66,1039.47,409.64,1080.65,645.089,1010.05,833.477,1254.31,394.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
765.635,391.843,541.965,656.698,627.31,736.178,762.651,998.082,845.1,1074.65,456.591,589.029,612.575,615.524,724.372,562.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.873,356.556,0,0,627.347,391.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774.474,388.917,544.872,665.577,636.158,739.103,747.931,998.095,859.842,1074.65,436.084,594.908,618.471,597.894,721.484,565.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.674,356.515,0,0,639.013,397.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783.315,383.092,541.945,650.894,627.308,742.064,759.709,1021.64,853.901,1074.65,453.705,583.158,621.379,597.883,718.63,559.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.552,356.522,0,0,644.811,406.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786.216,386.025,550.709,665.516,633.178,742.035,759.733,1009.85,874.439,1074.66,453.664,583.168,618.458,597.837,718.483,562.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.331,359.512,0,0,647.916,406.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786.054,391.876,550.74,668.439,644.926,739.143,753.811,983.375,862.744,1074.66,438.967,580.195,606.718,597.86,718.582,559.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.411,362.452,0,0,648.018,409.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783.282,392.004,547.788,656.743,642.049,739.052,742.094,977.456,856.83,1074.66,435.987,577.246,600.833,597.864,715.518,562.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.494,362.505,0,0,645.041,409.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783.289,391.855,544.9,653.801,641.999,733.263,736.226,980.438,850.933,1074.65,436.001,577.275,606.69,589.081,718.67,556.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.494,362.499,0,0,647.882,409.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786.078,397.77,550.763,653.79,641.95,742.122,739.149,992.184,0,0,456.629,580.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.524,365.46,0,0,650.825,412.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
792.114,409.437,556.67,671.472,647.865,765.634,759.723,1021.65,0,0,462.498,603.752,618.423,600.879,677.354,574.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.174,374.212,0,0,653.825,424.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806.69,412.488,550.76,671.498,644.984,765.618,750.911,1021.65,0,0,453.684,603.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.26,385.873,0,0,668.431,432.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1166.08,7.77923,1027.68,7.7715,1024.73,259.517,1177.78,442.051,0,0,0,0,0,0,1133.62,406.682,1036.51,412.527,1068.92,650.948,0,0,1233.71,406.669,1189.53,656.851,1045.32,833.345,0,0,0,0,0,0,0,0,1021.85,862.919,0,0,0,0,0,0,0,0,0,0,1
733.352,277.151,915.82,315.413,1045.27,247.792,0,0,0,0,792.292,380.18,815.831,597.886,0,0,1269.07,647.98,1354.38,597.956,0,0,0,0,1198.4,701.003,1021.75,721.561,0,0,0,0,733.302,250.745,895.226,206.548,783.464,253.641,0,0,0,0,0,0,0,0,0,0,0,0,1
736.187,274.289,918.783,315.541,1042.35,250.767,0,0,0,0,798.175,383.135,812.868,583.23,915.828,571.521,1269.05,633.283,1354.35,586.204,0,0,0,0,1171.89,680.398,0,0,0,0,0,0,736.366,259.467,903.948,212.423,786.336,259.532,0,0,0,0,0,0,0,0,0,0,0,0,1
736.243,277.171,921.768,318.35,1042.33,256.53,0,0,0,0,806.909,383.169,818.74,597.957,0,0,1274.91,650.982,1357.35,606.795,0,0,0,0,1201.32,718.665,0,0,0,0,0,0,736.341,259.535,904.054,215.31,786.305,265.383,0,0,0,0,0,0,0,0,0,0,0,0,1
739.09,286.021,921.774,318.452,1042.33,259.476,0,0,0,0,804.055,386,824.646,600.918,942.35,597.945,1260.19,653.878,1354.36,609.756,0,0,0,0,1186.63,712.756,1013,736.322,1348.51,824.631,0,0,739.116,268.203,901.143,218.292,786.326,268.203,1377.92,883.528,1383.81,880.508,0,0,0,0,0,0,0,0,1
736.227,288.825,918.752,318.396,1030.63,256.597,0,0,0,0,804.022,383.137,812.924,600.932,910.001,574.394,1260.23,650.99,1354.41,609.738,0,0,0,0,1189.59,715.684,1013.01,739.324,1351.41,806.952,0,0,736.345,268.273,895.223,218.29,786.283,268.278,1378,883.451,0,0,0,0,0,0,0,0,0,0,1
739.062,283.083,924.656,318.497,1039.47,259.464,0,0,0,0,806.94,385.963,812.816,597.984,974.714,668.547,1272,656.825,1363.24,609.766,0,0,0,0,1192.54,715.665,1010.05,739.227,1360.3,845.203,0,0,739.202,268.203,898.231,215.369,786.375,268.306,1377.95,886.43,1389.68,880.564,1389.69,854.066,0,0,0,0,0,0,1
739.245,294.821,921.688,321.282,1039.45,262.402,0,0,0,0,804.029,386,815.78,601.037,904.132,553.844,1307.28,636.221,1357.34,580.332,0,0,0,0,1257.27,689.214,0,0,0,0,0,0,739.132,271.306,901.082,218.275,786.369,268.302,0,0,0,0,0,0,0,0,0,0,0,0,1
739.138,291.784,924.674,324.23,1045.37,265.402,0,0,0,0,804.025,386.109,815.738,600.907,0,0,1286.69,645.069,1357.32,592.096,0,0,0,0,1216.07,724.55,1021.73,745.174,1369.06,839.319,0,0,739.221,268.423,901.08,215.354,786.408,268.361,1378.02,883.396,0,0,1383.85,854.069,0,0,0,0,0,0,1
736.311,291.852,921.7,321.401,1042.32,262.478,0,0,0,0,801.098,386.13,821.706,606.829,0,0,1289.63,612.701,1336.73,553.83,0,0,0,0,1254.3,650.956,0,0,0,0,0,0,739.164,271.289,901.123,218.27,786.399,268.466,0,0,0,0,0,0,0,0,0,0,0,0,1
736.181,294.694,921.764,324.327,1042.41,265.329,0,0,0,0,801.098,388.943,821.68,600.894,909.972,595.025,1274.92,618.568,1333.82,559.717,1348.45,680.365,1427.94,742.224,1192.52,709.832,1012.96,748.088,0,0,0,0,736.332,271.342,904.075,221.185,786.336,271.318,0,0,0,0,0,0,1422.17,806.973,1428.05,798.136,1457.45,742.209,1
0,0,1169.01,7.77563,1030.66,7.77995,1027.68,250.719,1174.91,441.995,1307.29,23.9881,1330.74,209.444,1342.64,362.497,1139.55,403.713,1036.53,406.671,1074.78,639.193,1039.46,833.351,1251.39,406.635,1169.03,671.535,1045.28,830.531,0,0,0,0,0,0,0,0,1015.92,862.888,0,0,0,0,0,0,0,0,0,0,1
0,0,388.943,556.725,397.753,683.237,503.763,927.463,680.273,1074.63,368.343,456.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.966,527.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,391.93,559.621,400.736,691.998,530.215,977.526,0,0,377.16,456.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.747,530.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
